ITEM_ID,TITLES
nm0724995,106717 | 375569 | 392655 | 266433 | 310131 | 248417 | 221444
nm0570819,106717 | 37696
nm0690803,106717 | 230428 | 378018 | 287925 | 133369
nm0730413,499963
nm0544096,267506
nm0469732,474866
nm0905033,474866
nm0286367,65967 | 78817 | 16977
nm0532713,65967 | 26653 | 36407 | 50294 | 85621 | 41218 | 31321
nm1212577,16841 | 410936 | 390066 | 80333
nm1489879,16841 | 136190
nm0873396,16841 | 19765 | 41218 | 166145 | 136190 | 26826 | 47396 | 428330
nm0514090,26653 | 21156 | 46804 | 160106 | 130715 | 56816 | 33682 | 16439
nm2617575,26653 | 56102
nm1946407,20492 | 20968 | 20092 | 157293 | 325389 | 287859 | 283827 | 280795 | 28740 | 85708 | 396643 | 64109 | 21625
nm0451234,20492 | 206851 | 332835 | 16345 | 212051 | 21265 | 207932 | 533237 | 20832 | 47655 | 214348 | 1988 | 16727 | 87827 | 19667 | 1930 | 492998 | 397365 | 19616 | 23305 | 96398 | 56901 | 191714 | 172817 | 353464 | 456570 | 479918
nm1234298,20492 | 25638 | 16344 | 21297 | 418235 | 34144 | 54142 | 14705 | 25799 | 353464 | 404579 | 20623 | 186747
nm1267008,20129 | 161212 | 19636 | 97341
nm1817397,20129 | 15979
nm1778703,20129 | 454292 | 362136 | 19616 | 56338 | 263475
nm0219971,199687 | 305337 | 118632 | 82575 | 71308 | 96112 | 80156 | 271677 | 381298 | 33125 | 236007 | 74309 | 141613 | 159436 | 303398 | 166225 | 336735 | 156288
nm2777281,199687 | 263828 | 120101 | 120942 | 459698
nm0880068,30901
nm0421386,42692
nm0772815,74746
nm0539014,74746
nm0026710,74746
nm0678436,230415
nm0273910,230415
nm0053665,230415
nm0136571,48139
nm0033065,48139
nm0093081,48139 | 95647 | 38884
nm0551082,2989
nm0550968,2989
nm1342461,310814 | 93449 | 219288 | 243794 | 367493
nm1342775,310814
nm1343881,310814
nm0001598,94671 | 423414 | 280 | 65595 | 248119 | 11128 | 65280 | 116983 | 59961 | 66659 | 24623 | 15613 | 226857 | 111509 | 271185 | 55068 | 2436 | 62040 | 69 | 1265 | 8975 | 16634 | 245916 | 572851 | 305276 | 228108 | 468816
nm0834438,119834
nm0154021,119928
nm0136662,228185
nm3083862,228185 | 466870
nm2170045,228185 | 56840
nm0775447,22521
nm0409420,92316 | 325780 | 24920 | 285120
nm8240733,92316
nm0838140,92316
nm0097737,260835 | 225403
nm0563574,260835
nm0073048,260835
nm0573724,260835
nm0360585,77642
nm0027907,115889
nm0511310,144360
nm0707479,201478
nm0746989,201478 | 94502 | 294222
nm0868259,98372
nm0583943,98372
nm0547600,98372
nm0803938,180011 | 188658 | 107034
nm0549087,39916 | 38502
nm0813934,284760 | 86461
nm0694860,327317
nm0770086,327317
nm0401315,327317
nm0173916,86764
nm0845328,86764
nm0079629,86764
nm0153507,86764
nm0929366,86764
nm0690150,4837 | 85904
nm0431083,4837 | 177564
nm0638648,40978
nm0694389,40978
nm0778327,54156 | 73134
nm0111111,54156
nm0335770,54156
nm0005514,89337 | 28229
nm0944688,89337 | 293357
nm0893271,89337
nm0001586,290715 | 25318 | 9423 | 108130 | 10450 | 19029 | 47881 | 141342 | 91258 | 57744 | 10173 | 24126
nm0308606,290715
nm0134611,390
nm0784745,390
nm0742816,41588
nm0004984,65398
nm0308399,65398
nm0120301,65398 | 28389
nm0107763,65398 | 40222 | 21811 | 71042
nm0397603,65398 | 28601 | 109176
nm0340973,196859 | 27338 | 27339 | 289106 | 105550 | 86535 | 197626 | 283521 | 33430 | 8193 | 28282 | 28891 | 69325 | 34417 | 102051 | 243526
nm0919117,27338 | 27339 | 11380 | 38500 | 13683 | 17447
nm0662042,27338 | 27339
nm0950619,49597 | 14075
nm1148573,49597 | 352582 | 361745 | 192210 | 49022 | 39037
nm0152057,49597
nm2415024,15728
nm1744979,15728 | 123109 | 22007
nm0826992,15728
nm0043891,18096 | 50942
nm0174780,18096 | 23705 | 85887 | 55449 | 13721
nm0035395,18096
nm0050749,25795 | 56746 | 59835 | 153781 | 46879 | 73128 | 33504 | 40432 | 481
nm0133996,25795 | 43431
nm1482999,25795 | 84308 | 371741 | 132342 | 14657 | 363841 | 15948 | 589540 | 300601 | 35052 | 109689 | 61979 | 369300
nm0202262,58133 | 84028 | 46879 | 77855 | 66120
nm0934606,224626
nm6477582,224626
nm0415898,46982 | 48599
nm0553878,46982
nm0903762,46982 | 38442 | 113456
nm0560590,46982
nm0885304,38442
nm0213371,38442
nm0148706,113456
nm0472774,113456
nm0211526,151026 | 28322 | 8691
nm0407832,289497
nm0294004,289497
nm0088793,298913 | 29069
nm0759826,62675 | 125946
nm0951456,56947 | 77672 | 333549 | 95448 | 40627 | 65081 | 364137 | 253686 | 20200 | 36569 | 12169 | 61672 | 238781 | 398920
nm0863816,56947 | 11479 | 31789 | 18916 | 139156 | 62134 | 10800 | 428756 | 84644 | 19026 | 204765 | 401698
nm0496942,85521 | 83232 | 21968 | 43077
nm0736152,85521
nm0236089,43077 | 86944
nm0268094,43077 | 122830 | 87774 | 84630
nm0868957,25066 | 90785 | 60082 | 8291 | 28937
nm0455767,61445 | 25520 | 277388 | 426227 | 4722 | 11076
nm0001679,61445 | 5965 | 96333 | 100110 | 30921 | 22804 | 219248 | 36555 | 220798
nm2373117,61445
nm1771343,61445
nm0311297,68629 | 34574 | 113137 | 33005 | 25320
nm0363371,68629 | 25428 | 24940
nm0761389,193146 | 90867
nm0797151,193146 | 90867 | 263953 | 56583 | 466129
nm0131067,366644
nm1898126,366644 | 84340 | 84355 | 356298 | 412209
nm7403141,366644
nm0739751,63398
nm0625226,22016
nm0518653,13713 | 108822
nm0093203,13713
nm0938893,18899 | 294991 | 39857 | 27073 | 135061 | 51885 | 13807 | 10775 | 59444 | 44133 | 182127 | 558218 | 274669 | 79434 | 154115 | 45871 | 73884 | 17457 | 11647 | 28366 | 16411 | 20342 | 33338 | 47854 | 72650 | 117506 | 81344 | 391477 | 438857 | 447952
nm0482695,18899 | 25536 | 37984 | 34777 | 68559 | 18747 | 44781 | 40226 | 58570 | 115738 | 254526 | 497768
nm0268626,437399 | 40177 | 60670 | 40173 | 22156 | 14459
nm0241121,437399 | 15588 | 52538 | 50845 | 74643 | 40004 | 48034 | 35026 | 13652 | 170689 | 44710 | 352025 | 17350 | 375798 | 582883 | 21776 | 21946 | 52259 | 8827 | 495671 | 15152 | 83382 | 197950 | 366514 | 457435
nm2164826,437399
nm0890233,289153
nm0932870,289153 | 468287 | 418970 | 38695 | 17961 | 73532 | 28212 | 8996 | 44710
nm0199281,73134 | 46761
nm0856672,73134
nm0241493,73134
nm0551761,46761 | 36068 | 49583
nm0212032,46761
nm0888418,46761 | 1836 | 64838 | 46748
nm0231452,63026 | 19204
nm0361824,8056
nm0749363,8056 | 194 | 612368
nm0612204,8056 | 2110 | 150736
nm0097233,74087
nm0638042,116762
nm0169183,116762
nm0051533,43683 | 16242 | 260671
nm0169529,173948 | 117730
nm0169348,173948
nm0744087,173948
nm0452965,117495
nm0863276,117495
nm0014941,117495
nm0451131,117730 | 410921 | 78247 | 117739
nm0669095,117730
nm0649090,78233 | 86765
nm0363025,78233 | 86765
nm0705079,78233
nm0091046,86765
nm0729707,86765
nm0161693,169428
nm0841242,42275
nm0592510,65136 | 64765
nm0591381,65136
nm0636467,20894
nm1235590,20894
nm0348860,20894 | 115232
nm0284469,20894
nm0622638,20894
nm0582666,20894 | 26873
nm1231437,20894
nm13512841,115232
nm0900535,70874
nm1130150,70874
nm0222375,54993
nm0199811,68656
nm0050347,68656
nm0134273,68656
nm0256873,57706
nm0592759,140513
nm0559581,140513 | 13889
nm0623162,140513
nm2888268,140513
nm1840812,140513
nm1241849,140513
nm2910019,363611
nm0757317,48515
nm3311861,48515
nm0457601,108512
nm0368028,108512
nm0812101,12482
nm0477908,197175 | 122270
nm0010029,9497
nm0776469,9497 | 50179 | 6443
nm0255650,9497
nm0610786,127987
nm0862872,127987
nm2397612,127987
nm0852146,86217
nm0413778,86217
nm0135102,86217 | 15765
nm0173125,61653 | 164184
nm0553468,164184 | 63706 | 458294
nm1814178,164184
nm4109045,164184
nm0070128,260671
nm0040154,260671
nm0169016,60616
nm0017133,60616 | 76739
nm0324872,60616 | 162837 | 110956 | 498517 | 532635
nm0742323,60616
nm0071290,128979 | 30060
nm1219041,128979
nm1217118,128979
nm0272202,257261
nm0814734,257261 | 31412 | 452606
nm0348029,257261
nm0454569,198664
nm0584564,198664
nm0059630,13380 | 35178 | 47354 | 91396
nm0641222,31383
nm0454471,31383
nm0909856,31383
nm0001604,82868 | 293830 | 22915 | 43274 | 294562 | 31156 | 179242 | 69371 | 31954
nm0367576,119372
nm0135534,119372 | 122271
nm0319168,119372
nm0546118,119372
nm0558545,119372
nm0165055,119372
nm8680762,119372
nm0660477,29565
nm0221321,29565 | 29562 | 99361 | 106678 | 12517
nm0239931,29565
nm0431168,29565
nm0572800,5518
nm1059869,5518
nm0922518,5518
nm0316147,327468
nm1164521,327468
nm0389208,11526
nm0470514,11526 | 12575 | 3577 | 78400 | 91973
nm0845915,11526 | 56823 | 11070
nm0675409,315367 | 270106 | 265981 | 17077 | 471706 | 8743 | 39903 | 133458 | 82450 | 270045 | 270047 | 334522 | 87204 | 94807 | 13619 | 44716 | 489847 | 34902 | 86983
nm0376190,315367 | 121740 | 14898 | 58384
nm0310889,260285
nm0242180,260285
nm0285782,260285 | 504707
nm0486416,260285
nm0424554,260285
nm0488662,918 | 11011 | 55492 | 51036 | 429135
nm0005320,17819 | 89488 | 35951 | 107743 | 9812 | 18866
nm0152204,9960
nm0250046,9960
nm0255900,9960
nm0363457,145660
nm0254363,145660
nm0634297,38826 | 11660
nm0183655,38826
nm0445759,38826 | 31696
nm0105777,208197
nm11663393,208197
nm0248510,208197
nm0473597,208197
nm3238489,45197
nm2511095,45197
nm0955608,45197
nm1871848,45197
nm5985138,45197
nm0624545,56666 | 227832
nm0004335,56666 | 46406 | 84858 | 10757 | 21175 | 49518 | 25516 | 283589 | 32740 | 402672 | 39837 | 16987 | 83902 | 165402 | 403867 | 14194 | 14073 | 41518 | 26277 | 37737 | 61202 | 585268 | 534075
nm0451321,4254 | 19404 | 11518 | 10757 | 14395 | 60579 | 19657 | 93519 | 4435 | 160265 | 14072 | 102358 | 25519 | 41902 | 45002 | 33081 | 15419 | 4252 | 160261 | 81551 | 132744 | 15917 | 74309 | 132316 | 277432 | 205022 | 13986 | 90634 | 159090 | 14134 | 131940 | 11854 | 20656 | 15774 | 4251 | 17501 | 14163 | 8079 | 26022 | 41517 | 363343 | 377985 | 370665 | 413543 | 441906 | 496076
nm0451307,4254 | 71920 | 20651 | 192675 | 165069 | 19663 | 72152 | 28868 | 118051 | 4253 | 14193 | 44749 | 85050 | 135199 | 14752 | 165573 | 83902 | 62883 | 15084 | 211275 | 46403 | 142631 | 74481 | 14705 | 191562 | 303281 | 353879 | 392271 | 471972 | 556907
nm0006689,4254 | 46406 | 54959 | 21175 | 73259 | 25516 | 175614 | 107548 | 271677 | 66702 | 14752 | 165573 | 305819 | 157800 | 15084 | 4251
nm0611552,25638 | 232496 | 31977 | 11763 | 14395 | 60579 | 107548 | 33457 | 33081 | 4253 | 295508 | 4252 | 51216 | 86004 | 22609 | 39347 | 157800 | 16283 | 11854 | 20656 | 4251 | 43410 | 276846 | 26277 | 53569 | 137180 | 190940 | 287767 | 493623
nm1577858,25638 | 197446 | 413543
nm2281645,19623
nm3817224,19623
nm0004626,390437 | 11807 | 345426 | 4435 | 39837 | 210068 | 22315 | 20364 | 44978 | 19637 | 73582 | 14193 | 85050 | 166231 | 161212 | 86004 | 285803 | 348892 | 20145 | 22316 | 337876 | 41517 | 14705 | 165402 | 14546 | 26277 | 166027 | 134215 | 398535
nm1819083,390437 | 283201 | 463063 | 259720 | 599598 | 103640
nm0380239,45900
nm0443089,195912
nm0584021,159251 | 39987
nm0216453,159251
nm0093118,159251
nm0337486,39987
nm0723276,39987
nm0698611,80988
nm0256468,80988 | 147468
nm0744697,80988
nm0409517,80988
nm0915865,147468 | 82693 | 411405 | 574241 | 250886 | 244458 | 146243 | 286654 | 261103 | 348611 | 393834 | 419472
nm0001107,12251 | 244048 | 29739 | 296854 | 304336 | 121138 | 119213 | 9603 | 66667 | 41555 | 18571 | 98557
nm0001834,12251 | 10723 | 32316 | 9319 | 23449 | 2210 | 20759 | 11008 | 20678 | 85456 | 24664
nm0005541,12251 | 641 | 582570 | 351819 | 12538 | 14869 | 5516 | 433251 | 10607 | 36807 | 9072 | 4247 | 4248 | 12153 | 21724 | 139038 | 184345
nm0713527,263953
nm0786860,263953 | 323048 | 74225
nm0348409,263953 | 9625 | 278 | 83862 | 139826 | 45120 | 10496 | 13825 | 17106 | 13989
nm0759437,82830 | 41610
nm0696725,16545 | 47145 | 431244
nm1926453,16545 | 394260
nm0414055,46796
nm0467876,75828
nm0584653,75828
nm4142128,75828
nm0527398,46707 | 327545
nm0546371,46707
nm0373686,46707
nm0008143,46707
nm0024910,327545 | 193414
nm0353102,327545
nm0754908,327545
nm0864097,78068
nm0757832,78068
nm0922023,78068
nm0591494,78068
nm0098392,171295
nm0882712,171295
nm0486631,171295
nm0462658,171295 | 80094
nm0086089,80094 | 32595 | 202123
nm0056686,56746 | 62364 | 77451 | 53932 | 120506
nm1242939,56746 | 394374 | 167074 | 111443 | 236737 | 348537 | 338676 | 437311 | 109689 | 512019
nm0020912,122708
nm0779562,122708
nm0631684,38329
nm0869001,38329
nm0869000,38329
nm0804882,38329
nm0017969,38329
nm0435814,38329
nm0538766,38329
nm0515382,38329
nm0813650,38329
nm0142674,63985
nm0094796,63985
nm0078712,63985 | 2282
nm0335203,56520
nm0037096,36503
nm0066865,36503
nm0665213,62133 | 21488
nm0824373,66082 | 13701 | 8740 | 65943 | 62297
nm0201151,4548 | 349394 | 28213 | 47714
nm0859985,4548 | 380438
nm0220017,4548 | 55424 | 78992 | 38282 | 8266 | 260312 | 13726 | 27614 | 14720 | 44886 | 27204 | 17460 | 14648 | 391700
nm0580720,4548 | 6187 | 89756 | 315865 | 148853 | 506043
nm0892861,56949 | 161024 | 80437
nm0283978,56949 | 104431
nm0620964,5881 | 589978 | 51945 | 6444 | 20072 | 182219 | 325844 | 51883 | 66129 | 369776 | 424619
nm1121600,204436
nm0540962,204436
nm2120560,204436
nm1081573,340357 | 431017 | 369779
nm0524217,340361 | 1622 | 36296 | 12517 | 332794 | 220731 | 210629 | 361571 | 21946 | 1917 | 1836 | 487611 | 47943 | 78286 | 148340 | 67236 | 180654 | 255905 | 269776 | 393519
nm1671512,340361 | 525705 | 8316 | 159179 | 473262 | 16759 | 35619 | 39395 | 138377 | 2009
nm0678556,30583
nm0255818,30583
nm0512062,30583
nm0530466,30583
nm0119993,441785 | 368088 | 472797 | 67809 | 15365
nm0124890,441785 | 368088 | 472797
nm0901763,12776
nm0897721,47113
nm0306308,47113 | 112942 | 359108
nm0721166,47113
nm1126905,211712
nm5569028,211712
nm0620312,128396 | 279608
nm1696801,128396
nm0256628,486266 | 20506 | 133160 | 51581 | 68528 | 320453 | 61888 | 85656 | 118408 | 266985 | 279186 | 341443 | 382545 | 429918
nm0457556,486266 | 185110 | 272418 | 37998 | 282069 | 19337 | 279178 | 105210 | 282070 | 28796 | 42341 | 171846 | 204702 | 418109
nm1480573,486266 | 391642 | 189151 | 18733 | 469261 | 28830 | 19506 | 380246 | 180891 | 315846
nm6579925,486266 | 341540 | 356156 | 507034
nm4836118,486266 | 392882 | 417413 | 426285 | 283727 | 568160
nm3087358,486266 | 479255 | 54770
nm0576825,238079
nm0432228,238079 | 9795 | 13283
nm0143464,31118
nm0866798,31118
nm0461004,31118
nm0652577,82027
nm0843833,82027
nm0354484,82027
nm0473068,25908
nm0468483,157964
nm0127318,86732
nm0190690,86732
nm0190753,86732
nm0736263,266978 | 46012 | 30330 | 21309 | 57118 | 18828 | 26574 | 30723 | 101514 | 21891 | 27353 | 295595 | 300441 | 480881
nm0293461,266978
nm0691295,20944 | 42652
nm0622062,65110
nm0277298,103083 | 235529 | 77060 | 143055
nm0464142,103083
nm0837096,25907 | 322792
nm1220616,25907
nm1191879,25907
nm0099554,85904 | 73241
nm0839474,91814 | 539393
nm0629832,91814 | 539393
nm0899216,91814 | 123404
nm1470825,91814
nm0812640,91814
nm1472265,91814
nm0297322,255449 | 115666 | 10917
nm0507187,46460 | 99802 | 71996 | 81471 | 40041
nm0711846,34574
nm0242226,55306
nm0940052,55306
nm0575184,16110 | 79405 | 9361 | 1534 | 22842
nm0573097,16110
nm0123779,42904 | 15590 | 9288
nm0005154,90122 | 1872 | 186 | 8584 | 14711 | 10550 | 14396 | 4327 | 93676 | 9471 | 13179 | 10133 | 25475 | 97430 | 18166 | 22100 | 175112 | 297270 | 384677
nm0355910,90122 | 244509 | 9620 | 323027 | 339405 | 530382 | 157370 | 55632 | 18501
nm0488953,90122 | 284536 | 264644 | 336000 | 299537 | 271715 | 271718 | 423949 | 169813 | 293167 | 64688 | 18276 | 77606 | 295490 | 334521 | 71866
nm5413616,438457
nm0628756,70573
nm0838503,70573 | 25425
nm0628827,70573 | 10044 | 25539 | 174108 | 18707 | 43637 | 44677 | 15923 | 339148 | 446830 | 563489
nm0156522,70573 | 147950 | 40346 | 10852 | 66015 | 47648 | 18731 | 172782 | 47647 | 212996 | 51730 | 55156
nm0161275,70573 | 10618 | 66977 | 29014 | 74257 | 10619 | 152257 | 52316
nm0159507,70573 | 250809 | 138960 | 109987 | 40346 | 9470 | 69727 | 56118 | 56124 | 35038 | 73414 | 135061 | 47648 | 53163 | 37703 | 148380 | 53658 | 47647 | 51730 | 55156 | 41364 | 32517 | 75197 | 52324 | 13345 | 21835 | 53168 | 11770 | 111363 | 160182 | 152257 | 173653 | 53281 | 37702 | 41387 | 45452 | 45487 | 13688
nm0947319,70573
nm0648193,179519
nm0866674,41486 | 41477 | 41482
nm0386951,41486
nm0616163,41486
nm4501511,41477
nm0370666,41477
nm0549299,17455
nm0001863,17455 | 27549 | 68115 | 21619 | 61714 | 20381 | 263873 | 53095 | 8869 | 47278 | 37529 | 363439
nm1080903,17455
nm2341198,17455
nm0001661,41036 | 476335 | 11031
nm0336103,55792
nm0493959,187219
nm0065427,25318 | 259634
nm0107322,18713
nm0347300,21253 | 37050
nm0136690,21253 | 56049 | 40823
nm0005169,14662 | 55249 | 270173 | 31220 | 74066 | 17209 | 81738 | 332285 | 86820 | 39927 | 36629 | 159109 | 13442 | 43708 | 425148 | 20770 | 301629
nm0918934,14662
nm1978160,17734
nm0001231,40113 | 24747 | 12547 | 297 | 37613 | 10610 | 39127 | 384737 | 2293 | 9989 | 549 | 574883 | 8923 | 10571 | 2239 | 15926 | 252529
nm0151654,39850 | 146 | 18329 | 12289 | 15384 | 45379 | 44865 | 291692 | 54421 | 11554 | 25875 | 39278 | 25647 | 8935 | 289930 | 253450 | 315509 | 436350 | 457837
nm0908094,41171 | 14709 | 9562 | 13825 | 9036 | 40688 | 180948 | 10425 | 10314 | 11478 | 10866 | 9799 | 584 | 11968 | 7304 | 13804 | 254473 | 51497 | 82992 | 168259
nm1555151,13090 | 28535 | 11431 | 96973
nm0186505,68734 | 140300 | 64690 | 294016 | 347123 | 399174 | 48291 | 30172 | 114322 | 440472 | 46643 | 419709 | 124905 | 103014 | 325789 | 64635 | 186759 | 235588 | 369894
nm0000255,68734 | 9784 | 489 | 9541 | 16995 | 1832 | 44129 | 4614 | 1249 | 16366 | 8046 | 15566 | 440762 | 2155 | 12569 | 118075 | 95 | 391997 | 10862 | 9620 | 1641 | 210577 | 26626 | 15256 | 1537 | 2255 | 676 | 2294 | 9480 | 23168 | 141052 | 399361 | 60281 | 302946 | 259695 | 146238 | 209112
nm0082802,4475
nm0473054,211928 | 77052
nm0613643,211928
nm0012905,211928
nm0155019,77052
nm0438455,77052 | 149837 | 65899
nm0767909,77052 | 448790
nm0590558,77052
nm1182456,77052
nm0796701,77052
nm1180236,77052
nm0207458,165108
nm0884406,165108
nm0298140,165108
nm0923337,165108
nm0012476,269611 | 153246
nm0310507,269611
nm0693493,189364 | 84028 | 80471 | 517331
nm0962261,189364 | 297291 | 385371 | 240913 | 418930 | 501689 | 463602
nm1239566,84797 | 1285 | 121734 | 411221
nm0012189,91482
nm2833316,91482
nm0479933,5051
nm0827123,40653
nm0666765,40653
nm0252485,47570
nm0252479,47570
nm0619016,47570
nm0513491,55700
nm0239152,55700 | 82404
nm0891424,55700
nm0501726,176807 | 281158 | 154188
nm0759992,176807 | 50250 | 117406 | 281158 | 182616 | 173928
nm0605706,176807 | 57403
nm8000117,510228
nm10447659,510228
nm0208473,73930 | 83215 | 83229 | 83230 | 49974 | 83228
nm0599214,73930 | 49974 | 83228 | 154188 | 244838 | 244836 | 101342
nm0129259,73930
nm0309337,42126
nm0836694,42126
nm0900942,42126
nm0770290,42126
nm0347218,99760 | 4043 | 31068
nm0016286,99760 | 342213 | 81463
nm0885221,99760
nm0596750,4043
nm0555260,4043 | 8047
nm0892299,4043 | 185341 | 8329 | 10664
nm0334882,31068 | 74938 | 64 | 438639 | 256916 | 63004 | 107587 | 21447 | 265195 | 349105 | 517320 | 539685
nm0094552,31068
nm0733751,86234
nm0763389,86234
nm0386630,10309
nm0771260,10309 | 48267
nm0774262,10309
nm0450309,83227 | 34666
nm0270541,5261 | 1543
nm0088935,5261 | 36229 | 368954 | 1698 | 261192 | 155297
nm0443559,33341 | 129096 | 10686 | 39051
nm0559698,33341 | 39051 | 16184
nm0386294,33341 | 39793
nm1196623,33341
nm0015440,129096 | 66628 | 129383 | 153420
nm0441168,129096 | 345731
nm0297956,10686 | 59480 | 297825 | 98631 | 85575 | 52400 | 38625 | 68341
nm0644570,10686 | 96468
nm0299329,39051 | 36175 | 72092 | 26936 | 279180 | 62691
nm0039591,39051 | 48341 | 313219 | 459422 | 68528 | 64246 | 12166 | 11662 | 73043 | 318650 | 9674 | 30428 | 517561 | 27324 | 56232 | 101664 | 336776 | 573683
nm1076976,39051 | 255391 | 121828 | 25656 | 226974 | 45284 | 81560 | 1251 | 519255 | 83944 | 138827 | 22449 | 8938 | 47760 | 284135 | 15877 | 102001 | 99188 | 72592
nm1354224,39051 | 311054 | 27799
nm0780029,71921
nm0680737,259550
nm0292782,259550
nm0837718,450930 | 36695 | 62721 | 54514 | 130264 | 199275 | 369698
nm0649526,87248
nm0847243,87248 | 258253
nm0864692,87248
nm0500804,258253
nm0260054,258253
nm0620127,34326
nm0438960,114030 | 102227 | 36683 | 25114
nm1036104,114030 | 17234
nm1120064,114030
nm0741317,44258
nm0001690,28692 | 39283 | 87122 | 86231 | 85181
nm0562201,10379 | 59178 | 37949 | 10482 | 324572
nm0000394,13997 | 11381 | 9622 | 13595 | 14342
nm0191370,124042
nm0282810,124042
nm0055549,12606 | 10144 | 9066 | 279692 | 16119 | 55738
nm0615063,413349 | 18282 | 272820 | 74306 | 317981
nm0820520,413349 | 115290
nm9354402,533642
nm4530746,533642
nm2114724,533642
nm0943920,348547
nm0565907,348547 | 52117 | 16395 | 24585
nm0290163,348547 | 18729 | 125458 | 30569
nm0261078,348547
nm0001753,26326 | 28900
nm0949477,26326 | 149762 | 41831
nm0402981,59762
nm0500739,11059 | 288588 | 12224 | 148652
nm0974364,11059 | 346652 | 7088
nm0336125,11059 | 19010 | 107100 | 392628 | 279332
nm2722682,51249 | 75910
nm2773059,51249 | 331583 | 291866 | 156700
nm0819805,34312 | 34311
nm0646936,34312
nm0665908,71847
nm0419645,119831 | 22582 | 14873 | 13558
nm0455880,119831
nm0872370,74741
nm0791026,483388
nm1004716,483388
nm0234013,483388
nm0014326,483388
nm9646975,483388
nm0435742,483388
nm1857818,483388
nm0715609,483388
nm0213154,483388
nm0851134,483388
nm0455181,85676
nm0582465,85676 | 85673 | 104316
nm0605030,64494
nm0232272,125522 | 239406
nm0542646,125522
nm0891170,125522
nm0164582,273735
nm0164581,273735
nm0001021,32069 | 198001 | 11850 | 348 | 67866 | 291622 | 10122 | 41090 | 324013 | 104150 | 92326 | 5489 | 278090 | 287084 | 349948
